,Load [W],Mass Flow Rate [kg/s]
2018-01-01 09:56:00,-244.4529576380986,0.1
2018-01-01 09:57:00,-245.32531809334225,0.1
2018-01-01 09:58:00,0.0,0.1
2018-01-01 09:59:00,0.0,0.1
2018-01-01 10:00:00,0.0,0.1
2018-01-01 10:01:00,0.0,0.1
2018-01-01 10:02:00,0.0,0.1
2018-01-01 10:03:00,0.0,0.1
2018-01-01 10:04:00,0.0,0.1
2018-01-01 10:05:00,0.0,0.1
2018-01-01 10:06:00,-215.28262919655444,0.1
2018-01-01 10:07:00,-401.90592340830295,0.1
2018-01-01 10:08:00,-193.55690601000782,0.1
2018-01-01 10:09:00,-29.749700600340383,0.1
2018-01-01 10:10:00,144.03181728711849,0.1
2018-01-01 10:11:00,303.0081247442366,0.1
2018-01-01 10:12:00,334.1013407743147,0.1
2018-01-01 10:13:00,630.0506248908537,0.1
2018-01-01 10:14:00,741.0040611663759,0.1
2018-01-01 10:15:00,789.7285021588093,0.1
2018-01-01 10:16:00,733.5855969463777,0.1
2018-01-01 10:17:00,142.53052316578234,0.1
2018-01-01 10:18:00,-142.4236755167883,0.1
2018-01-01 10:19:00,-218.7255113153908,0.1
2018-01-01 10:20:00,-243.31800497733119,0.1
2018-01-01 10:21:00,-243.83902112800416,0.1
2018-01-01 10:22:00,0.0,0.1
2018-01-01 10:23:00,0.0,0.1
2018-01-01 10:24:00,0.0,0.1
2018-01-01 10:25:00,0.0,0.1
2018-01-01 10:26:00,0.0,0.1
2018-01-01 10:27:00,0.0,0.1
2018-01-01 10:28:00,0.0,0.1
2018-01-01 10:29:00,0.0,0.1
2018-01-01 10:30:00,-205.7659045982997,0.1
2018-01-01 10:31:00,-338.8537161761343,0.1
2018-01-01 10:32:00,-115.97803131476743,0.1
2018-01-01 10:33:00,146.06520191795224,0.1
2018-01-01 10:34:00,475.167032950689,0.1
2018-01-01 10:35:00,821.1333281535982,0.1
2018-01-01 10:36:00,791.9452073562488,0.1
2018-01-01 10:37:00,990.523684352866,0.1
2018-01-01 10:38:00,1143.2508770782065,0.1
2018-01-01 10:39:00,1207.3179529495085,0.1
2018-01-01 10:40:00,1098.0076986589631,0.1
2018-01-01 10:41:00,413.3094686409522,0.1
2018-01-01 10:42:00,60.02704812027598,0.1
2018-01-01 10:43:00,-20.34866461503194,0.1
2018-01-01 10:44:00,-91.78469396212208,0.1
2018-01-01 10:45:00,-121.45853073828637,0.1
2018-01-01 10:46:00,0.0,0.1
2018-01-01 10:47:00,0.0,0.1
2018-01-01 10:48:00,0.0,0.1
2018-01-01 10:49:00,0.0,0.1
2018-01-01 10:50:00,0.0,0.1
2018-01-01 10:51:00,0.0,0.1
2018-01-01 10:52:00,0.0,0.1
2018-01-01 10:53:00,0.0,0.1
2018-01-01 10:54:00,-158.49798191596614,0.1
2018-01-01 10:55:00,-254.255098910343,0.1
2018-01-01 10:56:00,15.640463701557282,0.1
2018-01-01 10:57:00,338.10842570756665,0.1
2018-01-01 10:58:00,513.7584112051302,0.1
2018-01-01 10:59:00,501.7056765676585,0.1
2018-01-01 11:00:00,418.5416329122008,0.1
2018-01-01 11:01:00,489.5232329637647,0.1
2018-01-01 11:02:00,519.6893255021926,0.1
2018-01-01 11:03:00,480.3427351975651,0.1
2018-01-01 11:04:00,368.66196601846724,0.1
2018-01-01 11:05:00,195.476123997347,0.1
2018-01-01 11:06:00,0.0,0.1
2018-01-01 11:07:00,0.0,0.1
2018-01-01 11:08:00,0.0,0.1
2018-01-01 11:09:00,0.0,0.1
2018-01-01 11:10:00,0.0,0.1
2018-01-01 11:11:00,0.0,0.1
2018-01-01 11:12:00,0.0,0.1
2018-01-01 11:13:00,0.0,0.1
2018-01-01 11:14:00,0.0,0.1
2018-01-01 11:15:00,0.0,0.1
2018-01-01 11:16:00,0.0,0.1
2018-01-01 11:17:00,0.0,0.1
2018-01-01 11:18:00,0.0,0.1
2018-01-01 11:19:00,0.0,0.1
2018-01-01 11:20:00,0.0,0.1
2018-01-01 11:21:00,0.0,0.1
2018-01-01 11:22:00,0.0,0.1
2018-01-01 11:23:00,0.0,0.1
2018-01-01 11:24:00,0.0,0.1
2018-01-01 11:25:00,0.0,0.1
2018-01-01 11:26:00,0.0,0.1
2018-01-01 11:27:00,0.0,0.1
2018-01-01 11:28:00,0.0,0.1
2018-01-01 11:29:00,0.0,0.1
2018-01-01 11:30:00,0.0,0.1
2018-01-01 11:31:00,0.0,0.1
2018-01-01 11:32:00,0.0,0.1
2018-01-01 11:33:00,0.0,0.1
2018-01-01 11:34:00,0.0,0.1
2018-01-01 11:35:00,0.0,0.1
2018-01-01 11:36:00,0.0,0.1
2018-01-01 11:37:00,0.0,0.1
2018-01-01 11:38:00,0.0,0.1
2018-01-01 11:39:00,0.0,0.1
2018-01-01 11:40:00,0.0,0.1
2018-01-01 11:41:00,0.0,0.1
2018-01-01 11:42:00,-90.14542244224343,0.1
2018-01-01 11:43:00,-172.14331940526898,0.1
2018-01-01 11:44:00,672.8367865530635,0.1
2018-01-01 11:45:00,972.4950690656477,0.1
2018-01-01 11:46:00,1047.929841945123,0.1
2018-01-01 11:47:00,1116.9254573925748,0.1
2018-01-01 11:48:00,924.4194502268565,0.1
2018-01-01 11:49:00,842.7865445934085,0.1
2018-01-01 11:50:00,523.7111919051473,0.1
2018-01-01 11:51:00,405.92074591065335,0.1
2018-01-01 11:52:00,278.58676076382096,0.1
2018-01-01 11:53:00,-199.37762699318384,0.1
2018-01-01 11:54:00,-216.96338021584063,0.1
2018-01-01 11:55:00,-207.78523850671885,0.1
2018-01-01 11:56:00,-209.95334648062115,0.1
2018-01-01 11:57:00,-210.4388921104986,0.1
2018-01-01 11:58:00,0.0,0.1
2018-01-01 11:59:00,0.0,0.1
2018-01-01 12:00:00,0.0,0.1
2018-01-01 12:01:00,0.0,0.1
2018-01-01 12:02:00,0.0,0.1
2018-01-01 12:03:00,0.0,0.1
2018-01-01 12:04:00,0.0,0.1
2018-01-01 12:05:00,0.0,0.1
2018-01-01 12:06:00,-186.02813278797683,0.1
2018-01-01 12:07:00,-339.6693089605056,0.1
2018-01-01 12:08:00,-194.16132110544822,0.1
2018-01-01 12:09:00,-137.00244695658537,0.1
2018-01-01 12:10:00,24.870933380698794,0.1
2018-01-01 12:11:00,208.6746230498449,0.1
2018-01-01 12:12:00,219.59250325913766,0.1
2018-01-01 12:13:00,422.0609640366402,0.1
2018-01-01 12:14:00,465.3414309792147,0.1
2018-01-01 12:15:00,462.67402542064724,0.1
2018-01-01 12:16:00,409.4409038856854,0.1
2018-01-01 12:17:00,-79.09103496222798,0.1
2018-01-01 12:18:00,-235.00124048886605,0.1
2018-01-01 12:19:00,-234.2667378143214,0.1
2018-01-01 12:20:00,-234.75859613965088,0.1
2018-01-01 12:21:00,-233.61364899710824,0.1
2018-01-01 12:22:00,0.0,0.1
2018-01-01 12:23:00,0.0,0.1
2018-01-01 12:24:00,0.0,0.1
2018-01-01 12:25:00,0.0,0.1
2018-01-01 12:26:00,0.0,0.1
2018-01-01 12:27:00,0.0,0.1
2018-01-01 12:28:00,0.0,0.1
2018-01-01 12:29:00,0.0,0.1
2018-01-01 12:30:00,-185.58358393690742,0.1
2018-01-01 12:31:00,-233.2991038104978,0.1
2018-01-01 12:32:00,125.11651143154455,0.1
2018-01-01 12:33:00,736.6813184275161,0.1
2018-01-01 12:34:00,1039.0922403867455,0.1
2018-01-01 12:35:00,1207.705704515954,0.1
2018-01-01 12:36:00,1098.4451461730011,0.1
2018-01-01 12:37:00,1367.5735004191913,0.1
2018-01-01 12:38:00,1320.9650645085203,0.1
2018-01-01 12:39:00,1355.4265911371401,0.1
2018-01-01 12:40:00,1365.3122396885979,0.1
2018-01-01 12:41:00,608.9360438426763,0.1
2018-01-01 12:42:00,220.4478152597087,0.1
2018-01-01 12:43:00,137.74367410942133,0.1
2018-01-01 12:44:00,80.42880360358365,0.1
2018-01-01 12:45:00,58.42915807486425,0.1
2018-01-01 12:46:00,0.0,0.1
2018-01-01 12:47:00,0.0,0.1
2018-01-01 12:48:00,0.0,0.1
2018-01-01 12:49:00,0.0,0.1
2018-01-01 12:50:00,0.0,0.1
2018-01-01 12:51:00,0.0,0.1
2018-01-01 12:52:00,0.0,0.1
2018-01-01 12:53:00,0.0,0.1
2018-01-01 12:54:00,-47.72112988613384,0.1
2018-01-01 12:55:00,118.96069964621147,0.1
2018-01-01 12:56:00,1338.100479305896,0.1
2018-01-01 12:57:00,1669.6932965942744,0.1
2018-01-01 12:58:00,1878.4162511229906,0.1
2018-01-01 12:59:00,1963.2613826601087,0.1
2018-01-01 13:00:00,1805.462417605523,0.1
2018-01-01 13:01:00,2059.160590225518,0.1
2018-01-01 13:02:00,2026.5639358971468,0.1
2018-01-01 13:03:00,1704.6442810242283,0.1
2018-01-01 13:04:00,1427.6270096791802,0.1
2018-01-01 13:05:00,439.57370398355425,0.1
2018-01-01 13:06:00,-32.74747634909435,0.1
2018-01-01 13:07:00,-162.83626582658476,0.1
2018-01-01 13:08:00,-211.7601748941802,0.1
2018-01-01 13:09:00,-217.06124453527056,0.1
2018-01-01 13:10:00,0.0,0.1
2018-01-01 13:11:00,0.0,0.1
2018-01-01 13:12:00,0.0,0.1
2018-01-01 13:13:00,0.0,0.1
2018-01-01 13:14:00,0.0,0.1
2018-01-01 13:15:00,0.0,0.1
2018-01-01 13:16:00,0.0,0.1
2018-01-01 13:17:00,0.0,0.1
2018-01-01 13:18:00,-213.56662586486996,0.1
2018-01-01 13:19:00,-372.2200134533708,0.1
2018-01-01 13:20:00,-212.73111744323947,0.1
2018-01-01 13:21:00,-222.57100355148708,0.1
2018-01-01 13:22:00,-112.30428457571814,0.1
2018-01-01 13:23:00,43.023177267833,0.1
2018-01-01 13:24:00,42.38964359785358,0.1
2018-01-01 13:25:00,257.7787912839639,0.1
2018-01-01 13:26:00,376.0687372783953,0.1
2018-01-01 13:27:00,372.8538794593042,0.1
2018-01-01 13:28:00,292.8344062070622,0.1
2018-01-01 13:29:00,-173.2123240532507,0.1
2018-01-01 13:30:00,-244.9978218785089,0.1
2018-01-01 13:31:00,-244.01152377875684,0.1
2018-01-01 13:32:00,-245.42039149037691,0.1
2018-01-01 13:33:00,-245.4107672314003,0.1
2018-01-01 13:34:00,0.0,0.1
2018-01-01 13:35:00,0.0,0.1
2018-01-01 13:36:00,0.0,0.1
2018-01-01 13:37:00,0.0,0.1
2018-01-01 13:38:00,0.0,0.1
2018-01-01 13:39:00,0.0,0.1
2018-01-01 13:40:00,0.0,0.1
2018-01-01 13:41:00,0.0,0.1
2018-01-01 13:42:00,-350.1140421316647,0.1
2018-01-01 13:43:00,-886.1167146720046,0.1
2018-01-01 13:44:00,-478.3719179751226,0.1
2018-01-01 13:45:00,-302.9339782791129,0.1
2018-01-01 13:46:00,-242.18053091933194,0.1
2018-01-01 13:47:00,-219.40468925008363,0.1
2018-01-01 13:48:00,-208.61144420287042,0.1
2018-01-01 13:49:00,-209.07197092056262,0.1
2018-01-01 13:50:00,-202.44037296676672,0.1
2018-01-01 13:51:00,-198.9910925551711,0.1
2018-01-01 13:52:00,-233.7496870473053,0.1
2018-01-01 13:53:00,-236.44864355005205,0.1
2018-01-01 13:54:00,0.0,0.1
2018-01-01 13:55:00,0.0,0.1
2018-01-01 13:56:00,0.0,0.1
2018-01-01 13:57:00,0.0,0.1
2018-01-01 13:58:00,0.0,0.1
2018-01-01 13:59:00,0.0,0.1
2018-01-01 14:00:00,0.0,0.1
2018-01-01 14:01:00,0.0,0.1
2018-01-01 14:02:00,0.0,0.1
2018-01-01 14:03:00,0.0,0.1
2018-01-01 14:04:00,0.0,0.1
2018-01-01 14:05:00,0.0,0.1
2018-01-01 14:06:00,0.0,0.1
2018-01-01 14:07:00,0.0,0.1
2018-01-01 14:08:00,0.0,0.1
2018-01-01 14:09:00,0.0,0.1
2018-01-01 14:10:00,0.0,0.1
2018-01-01 14:11:00,0.0,0.1
2018-01-01 14:12:00,0.0,0.1
2018-01-01 14:13:00,0.0,0.1
2018-01-01 14:14:00,0.0,0.1
2018-01-01 14:15:00,0.0,0.1
2018-01-01 14:16:00,0.0,0.1
2018-01-01 14:17:00,0.0,0.1
2018-01-01 14:18:00,0.0,0.1
2018-01-01 14:19:00,0.0,0.1
2018-01-01 14:20:00,0.0,0.1
2018-01-01 14:21:00,0.0,0.1
2018-01-01 14:22:00,0.0,0.1
2018-01-01 14:23:00,0.0,0.1
2018-01-01 14:24:00,0.0,0.1
2018-01-01 14:25:00,0.0,0.1
2018-01-01 14:26:00,0.0,0.1
2018-01-01 14:27:00,0.0,0.1
2018-01-01 14:28:00,0.0,0.1
2018-01-01 14:29:00,0.0,0.1
2018-01-01 14:30:00,-193.3692550046598,0.1
2018-01-01 14:31:00,-250.03054157411302,0.1
2018-01-01 14:32:00,-98.62564029958172,0.1
2018-01-01 14:33:00,214.29447839232745,0.1
2018-01-01 14:34:00,381.8958965092942,0.1
2018-01-01 14:35:00,494.5097147023967,0.1
2018-01-01 14:36:00,403.52405410027984,0.1
2018-01-01 14:37:00,726.0625982889444,0.1
2018-01-01 14:38:00,795.2381960540406,0.1
2018-01-01 14:39:00,868.2055928504681,0.1
2018-01-01 14:40:00,933.1348263971296,0.1
2018-01-01 14:41:00,293.2835958616917,0.1
2018-01-01 14:42:00,8.723194439136458,0.1
2018-01-01 14:43:00,-66.55004618748399,0.1
2018-01-01 14:44:00,-124.09899164193675,0.1
2018-01-01 14:45:00,-173.42737194589125,0.1
2018-01-01 14:46:00,0.0,0.1
2018-01-01 14:47:00,0.0,0.1
2018-01-01 14:48:00,0.0,0.1
2018-01-01 14:49:00,0.0,0.1
2018-01-01 14:50:00,0.0,0.1
2018-01-01 14:51:00,0.0,0.1
2018-01-01 14:52:00,0.0,0.1
2018-01-01 14:53:00,0.0,0.1
2018-01-01 14:54:00,-150.31781189075022,0.1
2018-01-01 14:55:00,-213.97983679632884,0.1
2018-01-01 14:56:00,545.4697475195642,0.1
2018-01-01 14:57:00,1221.2525106921144,0.1
2018-01-01 14:58:00,1461.903235219928,0.1
2018-01-01 14:59:00,1582.7887235206365,0.1
2018-01-01 15:00:00,1447.8320393646825,0.1
2018-01-01 15:01:00,1792.867473759685,0.1
2018-01-01 15:02:00,1903.3226017922832,0.1
2018-01-01 15:03:00,1826.9322004250137,0.1
2018-01-01 15:04:00,1839.9216035441812,0.1
2018-01-01 15:05:00,1066.5882997817741,0.1
2018-01-01 15:06:00,503.07536270193106,0.1
2018-01-01 15:07:00,329.12329840498205,0.1
2018-01-01 15:08:00,222.97329685118956,0.1
2018-01-01 15:09:00,146.79337618472516,0.1
2018-01-01 15:10:00,0.0,0.1
2018-01-01 15:11:00,0.0,0.1
2018-01-01 15:12:00,0.0,0.1
2018-01-01 15:13:00,0.0,0.1
2018-01-01 15:14:00,0.0,0.1
2018-01-01 15:15:00,0.0,0.1
2018-01-01 15:16:00,0.0,0.1
2018-01-01 15:17:00,0.0,0.1
2018-01-01 15:18:00,-77.42203748316655,0.1
2018-01-01 15:19:00,-58.54907033788505,0.1
2018-01-01 15:20:00,1091.9387555712506,0.1
2018-01-01 15:21:00,1612.6215749792002,0.1
2018-01-01 15:22:00,1882.8037108590245,0.1
2018-01-01 15:23:00,1948.521539323012,0.1
2018-01-01 15:24:00,1756.6659928713307,0.1
2018-01-01 15:25:00,1934.5038588762013,0.1
2018-01-01 15:26:00,1910.4368615882572,0.1
2018-01-01 15:27:00,1820.0766670573485,0.1
2018-01-01 15:28:00,1622.364103746182,0.1
2018-01-01 15:29:00,677.0361858228995,0.1
2018-01-01 15:30:00,229.1121480050001,0.1
2018-01-01 15:31:00,144.96518898783293,0.1
2018-01-01 15:32:00,78.38648086502472,0.1
2018-01-01 15:33:00,32.46785828988531,0.1
2018-01-01 15:34:00,0.0,0.1
2018-01-01 15:35:00,0.0,0.1
2018-01-01 15:36:00,0.0,0.1
2018-01-01 15:37:00,0.0,0.1
2018-01-01 15:38:00,0.0,0.1
2018-01-01 15:39:00,0.0,0.1
2018-01-01 15:40:00,0.0,0.1
2018-01-01 15:41:00,0.0,0.1
2018-01-01 15:42:00,-127.13230726320836,0.1
2018-01-01 15:43:00,-230.8349386962009,0.1
2018-01-01 15:44:00,412.0765023087407,0.1
2018-01-01 15:45:00,905.6439115068755,0.1
2018-01-01 15:46:00,1280.2084254673046,0.1
2018-01-01 15:47:00,1503.4529539425992,0.1
2018-01-01 15:48:00,1483.4042763248387,0.1
2018-01-01 15:49:00,1800.2086041580683,0.1
2018-01-01 15:50:00,1851.7740648765525,0.1
2018-01-01 15:51:00,1894.950518318067,0.1
2018-01-01 15:52:00,1756.046216612965,0.1
2018-01-01 15:53:00,988.6445994979848,0.1
2018-01-01 15:54:00,497.8488168666022,0.1
2018-01-01 15:55:00,371.4895827930492,0.1
2018-01-01 15:56:00,300.8828372485721,0.1
2018-01-01 15:57:00,243.99756988690123,0.1
2018-01-01 15:58:00,0.0,0.1
2018-01-01 15:59:00,0.0,0.1
2018-01-01 16:00:00,0.0,0.1
2018-01-01 16:01:00,0.0,0.1
2018-01-01 16:02:00,0.0,0.1
2018-01-01 16:03:00,0.0,0.1
2018-01-01 16:04:00,0.0,0.1
2018-01-01 16:05:00,0.0,0.1
2018-01-01 16:06:00,82.44849339263068,0.1
2018-01-01 16:07:00,145.4746494202029,0.1
2018-01-01 16:08:00,1126.983036736308,0.1
2018-01-01 16:09:00,1392.4110871850348,0.1
2018-01-01 16:10:00,1520.968627317594,0.1
2018-01-01 16:11:00,1665.020833682475,0.1
2018-01-01 16:12:00,1558.3853426620592,0.1
2018-01-01 16:13:00,1874.82885263277,0.1
2018-01-01 16:14:00,2042.6079825463974,0.1
2018-01-01 16:15:00,2244.755580999309,0.1
2018-01-01 16:16:00,2110.7892430744396,0.1
2018-01-01 16:17:00,1300.469305615634,0.1
2018-01-01 16:18:00,792.6535973503849,0.1
2018-01-01 16:19:00,632.4314900069387,0.1
2018-01-01 16:20:00,536.8182702974686,0.1
2018-01-01 16:21:00,498.2108640086856,0.1
2018-01-01 16:22:00,0.0,0.1
2018-01-01 16:23:00,0.0,0.1
2018-01-01 16:24:00,0.0,0.1
2018-01-01 16:25:00,0.0,0.1
2018-01-01 16:26:00,0.0,0.1
2018-01-01 16:27:00,0.0,0.1
2018-01-01 16:28:00,0.0,0.1
2018-01-01 16:29:00,0.0,0.1
2018-01-01 16:30:00,203.01008054479638,0.1
2018-01-01 16:31:00,298.81042497707716,0.1
2018-01-01 16:32:00,693.8574230974198,0.1
2018-01-01 16:33:00,1028.6579782138826,0.1
2018-01-01 16:34:00,1285.6134508781747,0.1
2018-01-01 16:35:00,1454.7073689336203,0.1
2018-01-01 16:36:00,1283.2917066368188,0.1
2018-01-01 16:37:00,1363.7495820791646,0.1
2018-01-01 16:38:00,1409.8845852607433,0.1
2018-01-01 16:39:00,1374.0480397013926,0.1
2018-01-01 16:40:00,1289.5486970776149,0.1
2018-01-01 16:41:00,890.181401557706,0.1
2018-01-01 16:42:00,0.0,0.1
2018-01-01 16:43:00,0.0,0.1
2018-01-01 16:44:00,0.0,0.1
2018-01-01 16:45:00,0.0,0.1
2018-01-01 16:46:00,0.0,0.1
2018-01-01 16:47:00,0.0,0.1
2018-01-01 16:48:00,0.0,0.1
2018-01-01 16:49:00,0.0,0.1
2018-01-01 16:50:00,0.0,0.1
2018-01-01 16:51:00,0.0,0.1
2018-01-01 16:52:00,0.0,0.1
2018-01-01 16:53:00,0.0,0.1
2018-01-01 16:54:00,0.0,0.1
2018-01-01 16:55:00,0.0,0.1
2018-01-01 16:56:00,0.0,0.1
2018-01-01 16:57:00,0.0,0.1
2018-01-01 16:58:00,0.0,0.1
2018-01-01 16:59:00,0.0,0.1
2018-01-01 17:00:00,0.0,0.1
2018-01-01 17:01:00,0.0,0.1
2018-01-01 17:02:00,0.0,0.1
2018-01-01 17:03:00,0.0,0.1
2018-01-01 17:04:00,0.0,0.1
2018-01-01 17:05:00,0.0,0.1
2018-01-01 17:06:00,0.0,0.1
2018-01-01 17:07:00,0.0,0.1
2018-01-01 17:08:00,0.0,0.1
2018-01-01 17:09:00,0.0,0.1
2018-01-01 17:10:00,0.0,0.1
2018-01-01 17:11:00,0.0,0.1
2018-01-01 17:12:00,0.0,0.1
2018-01-01 17:13:00,0.0,0.1
2018-01-01 17:14:00,0.0,0.1
2018-01-01 17:15:00,0.0,0.1
2018-01-01 17:16:00,0.0,0.1
2018-01-01 17:17:00,0.0,0.1
2018-01-01 17:18:00,-117.03224369609774,0.1
2018-01-01 17:19:00,-181.83229770145945,0.1
2018-01-01 17:20:00,445.4545911398872,0.1
2018-01-01 17:21:00,960.5988230160619,0.1
2018-01-01 17:22:00,1115.0550459950443,0.1
2018-01-01 17:23:00,1376.6711261392052,0.1
2018-01-01 17:24:00,1290.4901422391079,0.1
2018-01-01 17:25:00,1474.526251583743,0.1
2018-01-01 17:26:00,1368.5603696903142,0.1
2018-01-01 17:27:00,1373.7439325413234,0.1
2018-01-01 17:28:00,1323.5557063713154,0.1
2018-01-01 17:29:00,586.1925856280301,0.1
2018-01-01 17:30:00,215.33137943349178,0.1
2018-01-01 17:31:00,143.88795686964252,0.1
2018-01-01 17:32:00,98.73886776795966,0.1
2018-01-01 17:33:00,82.31356731733266,0.1
2018-01-01 17:34:00,0.0,0.1
2018-01-01 17:35:00,0.0,0.1
2018-01-01 17:36:00,0.0,0.1
2018-01-01 17:37:00,0.0,0.1
2018-01-01 17:38:00,0.0,0.1
2018-01-01 17:39:00,0.0,0.1
2018-01-01 17:40:00,0.0,0.1
2018-01-01 17:41:00,0.0,0.1
2018-01-01 17:42:00,-163.70178951576895,0.1
2018-01-01 17:43:00,-133.99345099356196,0.1
2018-01-01 17:44:00,874.3313824467699,0.1
2018-01-01 17:45:00,1252.0301350649743,0.1
2018-01-01 17:46:00,1387.7101091292182,0.1
2018-01-01 17:47:00,1493.7845257571641,0.1
2018-01-01 17:48:00,1378.961154635751,0.1
2018-01-01 17:49:00,1721.3082809818604,0.1
2018-01-01 17:50:00,1644.7251224599975,0.1
2018-01-01 17:51:00,1676.7883427274132,0.1
2018-01-01 17:52:00,1576.571540281283,0.1
2018-01-01 17:53:00,815.4351204002518,0.1
2018-01-01 17:54:00,415.80044178877165,0.1
2018-01-01 17:55:00,314.8670405564473,0.1
2018-01-01 17:56:00,236.69734666527845,0.1
2018-01-01 17:57:00,210.52855449380417,0.1
2018-01-01 17:58:00,0.0,0.1
2018-01-01 17:59:00,0.0,0.1
2018-01-01 18:00:00,0.0,0.1
2018-01-01 18:01:00,0.0,0.1
2018-01-01 18:02:00,0.0,0.1
2018-01-01 18:03:00,0.0,0.1
2018-01-01 18:04:00,0.0,0.1
2018-01-01 18:05:00,0.0,0.1
2018-01-01 18:06:00,-68.73902789319108,0.1
2018-01-01 18:07:00,-44.518048876905674,0.1
2018-01-01 18:08:00,1014.7587783005362,0.1
2018-01-01 18:09:00,1400.6931277763902,0.1
2018-01-01 18:10:00,1486.023706047919,0.1
2018-01-01 18:11:00,1483.4325947837751,0.1
2018-01-01 18:12:00,1361.4853849033923,0.1
2018-01-01 18:13:00,1586.4940707229816,0.1
2018-01-01 18:14:00,1609.0813518878965,0.1
2018-01-01 18:15:00,1657.7210987464846,0.1
2018-01-01 18:16:00,1534.4790379539131,0.1
2018-01-01 18:17:00,816.7206007729898,0.1
2018-01-01 18:18:00,408.2254938088977,0.1
2018-01-01 18:19:00,282.70838275637703,0.1
2018-01-01 18:20:00,204.32715399184536,0.1
2018-01-01 18:21:00,183.64895494785932,0.1
2018-01-01 18:22:00,0.0,0.1
2018-01-01 18:23:00,0.0,0.1
2018-01-01 18:24:00,0.0,0.1
2018-01-01 18:25:00,0.0,0.1
2018-01-01 18:26:00,0.0,0.1
2018-01-01 18:27:00,0.0,0.1
2018-01-01 18:28:00,0.0,0.1
2018-01-01 18:29:00,0.0,0.1
2018-01-01 18:30:00,-56.60337651649486,0.1
2018-01-01 18:31:00,54.17298356825295,0.1
2018-01-01 18:32:00,1012.3061822535446,0.1
2018-01-01 18:33:00,1369.0340271159346,0.1
2018-01-01 18:34:00,1486.0032756910284,0.1
2018-01-01 18:35:00,1664.608231203131,0.1
2018-01-01 18:36:00,1569.4847879310084,0.1
2018-01-01 18:37:00,1863.4978609661832,0.1
2018-01-01 18:38:00,1993.3832885388697,0.1
2018-01-01 18:39:00,2026.7999787577894,0.1
2018-01-01 18:40:00,1863.9895864844232,0.1
2018-01-01 18:41:00,1066.1561581286628,0.1
2018-01-01 18:42:00,588.1470278264202,0.1
2018-01-01 18:43:00,453.7108647319562,0.1
2018-01-01 18:44:00,398.9075912464687,0.1
2018-01-01 18:45:00,362.2803506176736,0.1
2018-01-01 18:46:00,0.0,0.1
2018-01-01 18:47:00,0.0,0.1
2018-01-01 18:48:00,0.0,0.1
2018-01-01 18:49:00,0.0,0.1
2018-01-01 18:50:00,0.0,0.1
2018-01-01 18:51:00,0.0,0.1
2018-01-01 18:52:00,0.0,0.1
2018-01-01 18:53:00,0.0,0.1
2018-01-01 18:54:00,160.8172954725148,0.1
2018-01-01 18:55:00,281.23420034819253,0.1
2018-01-01 18:56:00,1442.1045815901473,0.1
2018-01-01 18:57:00,1747.2160495771607,0.1
2018-01-01 18:58:00,1959.7260166431245,0.1
2018-01-01 18:59:00,2010.3023242506144,0.1
2018-01-01 19:00:00,1771.7788140180082,0.1
2018-01-01 19:01:00,2023.1271504852662,0.1
2018-01-01 19:02:00,2118.59696585275,0.1
2018-01-01 19:03:00,2103.936102912244,0.1
2018-01-01 19:04:00,1952.7348056069904,0.1
2018-01-01 19:05:00,1096.5778733589345,0.1
2018-01-01 19:06:00,706.6055941441842,0.1
2018-01-01 19:07:00,601.9976681024432,0.1
2018-01-01 19:08:00,510.328097332141,0.1
2018-01-01 19:09:00,476.13515226659365,0.1
2018-01-01 19:10:00,0.0,0.1
2018-01-01 19:11:00,0.0,0.1
2018-01-01 19:12:00,0.0,0.1
2018-01-01 19:13:00,0.0,0.1
2018-01-01 19:14:00,0.0,0.1
2018-01-01 19:15:00,0.0,0.1
2018-01-01 19:16:00,0.0,0.1
2018-01-01 19:17:00,0.0,0.1
2018-01-01 19:18:00,216.6663760781492,0.1
2018-01-01 19:19:00,207.48024288261524,0.1
2018-01-01 19:20:00,434.5876044522916,0.1
2018-01-01 19:21:00,563.8528913017636,0.1
2018-01-01 19:22:00,688.9372256896263,0.1
2018-01-01 19:23:00,682.9083560010052,0.1
2018-01-01 19:24:00,369.90083986615355,0.1
2018-01-01 19:25:00,331.5995923868273,0.1
2018-01-01 19:26:00,322.65543288498185,0.1
2018-01-01 19:27:00,307.7355383733339,0.1
2018-01-01 19:28:00,285.22116987977347,0.1
2018-01-01 19:29:00,151.70115461814345,0.1
2018-01-01 19:30:00,0.0,0.1
2018-01-01 19:31:00,0.0,0.1
2018-01-01 19:32:00,0.0,0.1
2018-01-01 19:33:00,0.0,0.1
2018-01-01 19:34:00,0.0,0.1
2018-01-01 19:35:00,0.0,0.1
2018-01-01 19:36:00,0.0,0.1
2018-01-01 19:37:00,0.0,0.1
2018-01-01 19:38:00,0.0,0.1
2018-01-01 19:39:00,0.0,0.1
2018-01-01 19:40:00,0.0,0.1
2018-01-01 19:41:00,0.0,0.1
2018-01-01 19:42:00,0.0,0.1
2018-01-01 19:43:00,0.0,0.1
2018-01-01 19:44:00,0.0,0.1
2018-01-01 19:45:00,0.0,0.1
2018-01-01 19:46:00,0.0,0.1
2018-01-01 19:47:00,0.0,0.1
2018-01-01 19:48:00,0.0,0.1
2018-01-01 19:49:00,0.0,0.1
2018-01-01 19:50:00,0.0,0.1
2018-01-01 19:51:00,0.0,0.1
